//HSK 2012-2017/Level 1
逮捕[逮捕]	dai4bu3
担保[擔保]	dan1bao3
胆怯[膽怯]	dan3qie4
诞辰[誕辰]	dan4chen2
诞生[誕生]	dan4sheng1
淡季[淡季]	dan4ji4
淡水[淡水]	dan4shui3
蛋白质[蛋白質]	dan4bai2zhi4
当场[當場]	dang1chang3
当初[當初]	dang1chu1
当代[當代]	dang1dai4
当面[當面]	dang1mian4
当前[當前]	dang1qian2
当事人[當事人]	dang1shi4ren2
当务之急[當務之急]	dang1wu4zhi1ji2
当选[當選]	dang1xuan3
党[黨]	dang3
档案[檔案]	dang4an4
档次[檔次]	dang4ci4
导弹[導彈]	dao3dan4
导航[導航]	dao3hang2
导向[導向]	dao3xiang4
捣乱[搗亂]	dao3luan4
倒闭[倒閉]	dao3bi4
盗窃[盜竊]	dao4qie4
稻谷[稻穀]	dao4gu3
得不偿失[得不償失]	de2bu4chang2shi1
得力[得力]	de2li4
得天独厚[得天獨厚]	de2tian1du2hou4
得罪[得罪]	de2zui4
灯笼[燈籠]	deng1long5
登陆[登陸]	deng1lu4
登录[登錄]	deng1lu4
蹬[蹬]	deng1
等候[等候]	deng3hou4
等级[等級]	deng3ji2
瞪[瞪]	deng4
堤坝[堤壩]	di1ba4
敌视[敵視]	di2shi4
抵达[抵達]	di3da2
抵抗[抵抗]	di3kang4
抵制[抵制]	di3zhi4
地步[地步]	di4bu4
地势[地勢]	di4shi4
地质[地質]	di4zhi4
递增[遞增]	di4zeng1
颠簸[顛簸]	dian1bo3
颠倒[顛倒]	dian1dao3
典礼[典禮]	dian3li3
典型[典型]	dian3xing2
点缀[點綴]	dian3zhui4
电源[電源]	dian4yuan2
垫[墊]	dian4
惦记[惦記]	dian4ji4
奠定[奠定]	dian4ding4
叼[叼]	diao1
雕刻[雕刻]	diao1ke4
雕塑[雕塑]	diao1su4
吊[吊]	diao4
调动[調動]	diao4dong4
跌[跌]	die1
丁[丁]	ding1
叮嘱[叮囑]	ding1zhu3
盯[盯]	ding1
定期[定期]	ding4qi1
定义[定義]	ding4yi4
丢人[丟人]	diu1ren2
丢三落四[丟三落四]	diu1san1la4si4
东道主[東道主]	dong1dao4zhu3
东张西望[東張西望]	dong1zhang1xi1wang4
董事长[董事長]	dong3shi4zhang3
动荡[動蕩]	dong4dang4
动机[動機]	dong4ji1
动静[動靜]	dong4jing5
动力[動力]	dong4li4
动脉[動脈]	dong4mai4
动身[動身]	dong4shen1
动手[動手]	dong4shou3
动态[動態]	dong4tai4
动员[動員]	dong4yuan2
冻结[凍結]	dong4jie2
栋[棟]	dong4
兜[兜]	dou1
陡峭[陡峭]	dou3qiao4
斗争[鬥爭]	dou4zheng1
督促[督促]	du1cu4
毒品[毒品]	du2pin3
独裁[獨裁]	du2cai2
堵塞[堵塞]	du3se4
赌博[賭博]	du3bo2
杜绝[杜絕]	du4jue2
端[端]	duan1
端午节[端午節]	Duan1wu3jie2
端正[端正]	duan1zheng4
短促[短促]	duan3cu4
断定[斷定]	duan4ding4
断绝[斷絕]	duan4jue2
堆积[堆積]	dui1ji1
队伍[隊伍]	dui4wu5
对策[對策]	dui4ce4
对称[對稱]	dui4chen4
对付[對付]	dui4fu5
对抗[對抗]	dui4kang4
对立[對立]	dui4li4
对联[對聯]	dui4lian2
对应[對應]	dui4ying4
对照[對照]	dui4zhao4
兑现[兌現]	dui4xian4
顿时[頓時]	dun4shi2
多元化[多元化]	duo1yuan2hua4
哆嗦[哆嗦]	duo1suo5
堕落[墮落]	duo4luo4
额外[額外]	e2wai4
恶心[惡心]	e3xin5
恶化[惡化]	e4hua4
遏制[遏制]	e4zhi4
恩怨[恩怨]	en1yuan4
而已[而已]	er2yi3
二氧化碳[二氧化碳]	er4yang3hua4tan4
发布[發布]	fa1bu4
发财[發財]	fa1cai2
发呆[發呆]	fa1dai1
发动[發動]	fa1dong4
发觉[發覺]	fa1jue2
发射[發射]	fa1she4
发誓[發誓]	fa1shi4
发行[發行]	fa1xing2
发炎[發炎]	fa1yan2
发扬[發揚]	fa1yang2
发育[發育]	fa1yu4
法人[法人]	fa3ren2
番[番]	fan1
凡是[凡是]	fan2shi4
繁华[繁華]	fan2hua2
繁忙[繁忙]	fan2mang2
繁体字[繁體字]	fan2ti3zi4
繁殖[繁殖]	fan2zhi2
反驳[反駁]	fan3bo2
反常[反常]	fan3chang2
反感[反感]	fan3gan3
反抗[反抗]	fan3kang4
反馈[反饋]	fan3kui4
反面[反面]	fan3mian4
反射[反射]	fan3she4
反思[反思]	fan3si1
反问[反問]	fan3wen4
反之[反之]	fan3zhi1
泛滥[泛濫]	fan4lan4
范畴[範疇]	fan4chou2
贩卖[販賣]	fan4mai4
方位[方位]	fang1wei4
方言[方言]	fang1yan2
方圆[方圓]	fang1yuan2
方针[方針]	fang1zhen1
防守[防守]	fang2shou3
防御[防禦]	fang2yu4
防止[防止]	fang2zhi3
防治[防治]	fang2zhi4
访问[訪問]	fang3wen4
纺织[紡織]	fang3zhi1
放大[放大]	fang4da4
放射[放射]	fang4she4
飞禽走兽[飛禽走獸]	fei1qin2zou3shou4
飞翔[飛翔]	fei1xiang2
飞跃[飛躍]	fei1yue4
非法[非法]	fei1fa3
肥沃[肥沃]	fei2wo4
诽谤[誹謗]	fei3bang4
肺[肺]	fei4
废除[廢除]	fei4chu2
废寝忘食[廢寢忘食]	fei4qin3wang4shi2
废墟[廢墟]	fei4xu1
沸腾[沸騰]	fei4teng2
分辨[分辨]	fen1bian4
分寸[分寸]	fen1cun5
分红[分紅]	fen1hong2
分解[分解]	fen1jie3
分裂[分裂]	fen1lie4
分泌[分泌]	fen1mi4
分明[分明]	fen1ming2
分歧[分歧]	fen1qi2
分散[分散]	fen1san4
吩咐[吩咐]	fen1fu4
坟墓[墳墓]	fen2mu4
粉末[粉末]	fen3mo4
粉色[粉色]	fen3se4
粉碎[粉碎]	fen3sui4
分量[分量]	fen4liang4
愤怒[憤怒]	fen4nu4
丰满[豐滿]	feng1man3
丰盛[豐盛]	feng1sheng4
丰收[豐收]	feng1shou1
风暴[風暴]	feng1bao4
风度[風度]	feng1du4
风光[風光]	feng1guang1
风气[風氣]	feng1qi4
风趣[風趣]	feng1qu4
风土人情[風土人情]	feng1tu3ren2qing2
风味[風味]	feng1wei4
封闭[封閉]	feng1bi4
封建[封建]	feng1jian4
封锁[封鎖]	feng1suo3
锋利[鋒利]	feng1li4
逢[逢]	feng2
奉献[奉獻]	feng4xian4
否决[否決]	fou3jue2
夫妇[夫婦]	fu1fu4
夫人[夫人]	fu1ren5
敷衍[敷衍]	fu1yan3
服从[服從]	fu2cong2
服气[服氣]	fu2qi4
俘虏[俘虜]	fu2lu3
符号[符號]	fu2hao4
幅度[幅度]	fu2du4
辐射[輻射]	fu2she4
福利[福利]	fu2li4
福气[福氣]	fu2qi5
抚摸[撫摸]	fu3mo1	stroke; fondle
抚养[撫養]	fu3yang3
俯视[俯視]	fu3shi4
辅助[輔助]	fu3zhu4
腐败[腐敗]	fu3bai4
腐烂[腐爛]	fu3lan4
腐蚀[腐蝕]	fu3shi2
腐朽[腐朽]	fu3xiu3
负担[負擔]	fu4dan1
附和[附和]	fu4he4
附件[附件]	fu4jian4
附属[附屬]	fu4shu3
复活[復活]	fu4huo2
复兴[復興]	fu4xing1
副[副]	fu4
赋予[賦予]	fu4yu3
富裕[富裕]	fu4yu4
腹泻[腹瀉]	fu4xie4
覆盖[覆蓋]	fu4gai4
改良[改良]	gai3liang2
钙[鈣]	gai4
盖章[蓋章]	gai4zhang1
干旱[乾旱]	gan1han4
干扰[干擾]	gan1rao3
干涉[干涉]	gan1she4
干预[干預]	gan1yu4
尴尬[尷尬]	gan1ga4
感慨[感慨]	gan3kai3
感染[感染]	gan3ran3
干劲[幹勁]	gan4jin4
纲领[綱領]	gang1ling3
岗位[崗位]	gang3wei4
港口[港口]	gang3kou3
港湾[港灣]	gang3wan1
杠杆[杠桿]	gang4gan3
高超[高超]	gao1chao1
高潮[高潮]	gao1chao2
高峰[高峰]	gao1feng1
高明[高明]	gao1ming2
高尚[高尚]	gao1shang4
高涨[高漲]	gao1zhang3
稿件[稿件]	gao3jian4
告辞[告辭]	gao4ci2
告诫[告誡]	gao4jie4
疙瘩[疙瘩]	ge1da5
鸽子[鴿子]	ge1zi5
搁[擱]	ge1
割[割]	ge1
歌颂[歌頌]	ge1song4
革命[革命]	ge2ming4
格局[格局]	ge2ju2
格式[格式]	ge2shi4
隔阂[隔閡]	ge2he2
隔离[隔離]	ge2li2
个体[個體]	ge4ti3
各抒己见[各抒己見]	ge4shu1ji3jian4
根深蒂固[根深蒂固]	gen1shen1di4gu4
根源[根源]	gen1yuan2
跟前[跟前]	gen1qian2
跟随[跟隨]	gen1sui2
跟踪[跟蹤]	gen1zong1
更新[更新]	geng1xin1
更正[更正]	geng1zheng4
耕地[耕地]	geng1di4
工艺品[工藝品]	gong1yi4pin3
公安局[公安局]	gong1an1ju2
公道[公道]	gong1dao5
公告[公告]	gong1gao4
公关[公關]	gong1guan1
公民[公民]	gong1min2
公然[公然]	gong1ran2
公认[公認]	gong1ren4
公式[公式]	gong1shi4
公务[公務]	gong1wu4
公正[公正]	gong1zheng4
公证[公證]	gong1zheng4
功劳[功勞]	gong1lao2
功效[功效]	gong1xiao4
攻击[攻擊]	gong1ji1
攻克[攻克]	gong1ke4
供不应求[供不應求]	gong1bu4ying4qiu2
供给[供給]	gong1ji3
宫殿[宮殿]	gong1dian4
恭敬[恭敬]	gong1jing4
巩固[鞏固]	gong3gu4
共和国[共和國]	gong4he2guo2
共计[共計]	gong4ji4
共鸣[共鳴]	gong4ming2
勾结[勾結]	gou1jie2
钩子[鉤子]	gou1zi5
构思[構思]	gou4si1
孤独[孤獨]	gu1du2
孤立[孤立]	gu1li4
姑且[姑且]	gu1qie3
辜负[辜負]	gu1fu4
古董[古董]	gu3dong3
古怪[古怪]	gu3guai4
股东[股東]	gu3dong1
股份[股份]	gu3fen4
骨干[骨幹]	gu3gan4
鼓动[鼓動]	gu3dong4
固然[固然]	gu4ran2
固体[固體]	gu4ti3
固有[固有]	gu4you3
固执[固執]	gu4zhi5
故乡[故鄉]	gu4xiang1
故障[故障]	gu4zhang4
顾虑[顧慮]	gu4lv4
顾问[顧問]	gu4wen4
雇佣[雇傭]	gu4yong1
拐杖[拐杖]	guai3zhang4
关怀[關懷]	guan1huai2
关照[關照]	guan1zhao4
观光[觀光]	guan1guang1
官方[官方]	guan1fang1
管辖[管轄]	guan3xia2
贯彻[貫徹]	guan4che4
惯例[慣例]	guan4li4
灌溉[灌溉]	guan4gai4
罐[罐]	guan4
光彩[光彩]	guang1cai3
光辉[光輝]	guang1hui1
光芒[光芒]	guang1mang2
光荣[光榮]	guang1rong2
广阔[廣闊]	guang3kuo4
归根到底[歸根到底]	gui1gen1dao4di3
归还[歸還]	gui1huan2
规范[規範]	gui1fan4
规格[規格]	gui1ge2
规划[規劃]	gui1hua4
规章[規章]	gui1zhang1
轨道[軌道]	gui3dao4
贵族[貴族]	gui4zu2
跪[跪]	gui4
棍棒[棍棒]	gun4bang4
国防[國防]	guo2fang2
国务院[國務院]	guo2wu4yuan4
果断[果斷]	guo3duan4
过度[過度]	guo4du4
过渡[過渡]	guo4du4
过奖[過獎]	guo4jiang3
过滤[過濾]	guo4lv4
过失[過失]	guo4shi1
过问[過問]	guo4wen4
过瘾[過癮]	guo4yin3
过于[過於]	guo4yu2
嗨[嗨]	hai1
海拔[海拔]	hai3ba2
海滨[海濱]	hai3bin1
含糊[含糊]	han2hu5
含义[含義]	han2yi4
寒暄[寒暄]	han2xuan1
罕见[罕見]	han3jian4
捍卫[捍衛]	han4wei4
行列[行列]	hang2lie4
航空[航空]	hang2kong1
航天[航天]	hang2tian1
航行[航行]	hang2xing2
毫米[毫米]	hao2mi3
毫无[毫無]	hao2wu2
豪迈[豪邁]	hao2mai4
号召[號召]	hao4zhao4
耗费[耗費]	hao4fei4
呵[呵]	he1
合并[合併]	he2bing4
合成[合成]	he2cheng2
合伙[合伙]	he2huo3
合算[合算]	he2suan4
和蔼[和藹]	he2ai3
和解[和解]	he2jie3
和睦[和睦]	he2mu4
和气[和氣]	he2qi5
和谐[和諧]	he2xie2
嘿[嘿]	hei1
痕迹[痕跡]	hen2ji4
狠心[狠心]	hen3xin1
恨不得[恨不得]	hen4bu5de5
横[橫]	heng2
哼[哼]	heng1
轰动[轟動]	hong1dong4
烘[烘]	hong1
宏观[宏觀]	hong2guan1
宏伟[宏偉]	hong2wei3
洪水[洪水]	hong2shui3
哄[哄]	hong3
喉咙[喉嚨]	hou2long2
吼[吼]	hou3
后代[後代]	hou4dai4
后顾之忧[後顧之憂]	hou4gu4zhi1you1
后勤[後勤]	hou4qin2
候选[候選]	hou4xuan3
呼唤[呼喚]	hu1huan4
呼啸[呼嘯]	hu1xiao4
呼吁[呼吁]	hu1yu4
忽略[忽略]	hu1lve4
胡乱[胡亂]	hu2luan4
胡须[鬍鬚]	hu2xu1
湖泊[湖泊]	hu2po1
花瓣[花瓣]	hua1ban4
花蕾[花蕾]	hua1lei3
华丽[華麗]	hua2li4
华侨[華僑]	hua2qiao2
化肥[化肥]	hua4fei2
化石[化石]	hua4shi2
化验[化驗]	hua4yan4
化妆[化妝]	hua4zhuang1
划分[劃分]	hua4fen1
画蛇添足[畫蛇添足]	hua4she2tian1zu2
话筒[話筒]	hua4tong3
欢乐[歡樂]	huan1le4
还原[還原]	huan2yuan2
环节[環節]	huan2jie2
缓和[緩和]	huan3he2
患者[患者]	huan4zhe3
荒凉[荒涼]	huang1liang2
荒谬[荒謬]	huang1miu4
荒唐[荒唐]	huang1tang2
皇帝[皇帝]	huang2di4
皇后[皇后]	huang2hou4
黄昏[黃昏]	huang2hun1
恍然大悟[恍然大悟]	huang3ran2da4wu4
晃[晃]	huang4
挥霍[揮霍]	hui1huo4
辉煌[輝煌]	hui1huang2
回报[回報]	hui2bao4
回避[迴避]	hui2bi4
回顾[回顧]	hui2gu4
回收[回收]	hui2shou1
悔恨[悔恨]	hui3hen4
毁灭[毀滅]	hui3mie4
汇报[彙報]	hui4bao4
会晤[會晤]	hui4wu4
贿赂[賄賂]	hui4lu4
昏迷[昏迷]	hun1mi2
荤[葷]	hun1
浑身[渾身]	hun2shen1
混合[混合]	hun4he2
混乱[混亂]	hun4luan4
混淆[混淆]	hun4xiao2
混浊[混濁]	hun4zhuo2
活该[活該]	huo2gai1
活力[活力]	huo2li4
火箭[火箭]	huo3jian4
火焰[火焰]	huo3yan4
火药[火藥]	huo3yao4
货币[貨幣]	huo4bi4
讥笑[譏笑]	ji1xiao4
饥饿[飢餓]	ji1e4
机动[機動]	ji1dong4
机构[機構]	ji1gou4
机灵[機靈]	ji1ling5
机密[機密]	ji1mi4
机械[機械]	ji1xie4
机遇[機遇]	ji1yu4
机智[機智]	ji1zhi4
基地[基地]	ji1di4
基金[基金]	ji1jin1
基因[基因]	ji1yin1
激发[激發]	ji1fa1
激励[激勵]	ji1li4
激情[激情]	ji1qing2
及早[及早]	ji2zao3
吉祥[吉祥]	ji2xiang2
级别[級別]	ji2bie2
极端[極端]	ji2duan1
极限[極限]	ji2xian4
即便[即便]	ji2bian4
即将[即將]	ji2jiang1
急功近利[急功近利]	ji2gong1jin4li4
急剧[急劇]	ji2ju4
急切[急切]	ji2qie4
急于求成[急於求成]	ji2yu2qiu2cheng2
急躁[急躁]	ji2zao4
疾病[疾病]	ji2bing4
集团[集團]	ji2tuan2
嫉妒[嫉妒]	ji2du4
籍贯[籍貫]	ji2guan4
给予[給予]	ji3yu3
计较[計較]	ji4jiao4
记性[記性]	ji4xing5
记载[記載]	ji4zai3
纪要[紀要]	ji4yao4
技巧[技巧]	ji4qiao3
忌讳[忌諱]	ji4hui4
季度[季度]	ji4du4
季军[季軍]	ji4jun1
迹象[跡象]	ji4xiang4
继承[繼承]	ji4cheng2
寄托[寄託]	ji4tuo1
寂静[寂靜]	ji4jing4
加工[加工]	jia1gong1
加剧[加劇]	jia1ju4
夹杂[夾雜]	jia1za2
佳肴[佳餚]	jia1yao2
家常[家常]	jia1chang2
家伙[家伙]	jia1huo5
家属[家屬]	jia1shu3
家喻户晓[家喻戶曉]	jia1yu4hu4xiao3
尖端[尖端]	jian1duan1
尖锐[尖銳]	jian1rui4
坚定[堅定]	jian1ding4
坚固[堅固]	jian1gu4
坚韧[堅韌]	jian1ren4
坚实[堅實]	jian1shi2
坚硬[堅硬]	jian1ying4
艰难[艱難]	jian1nan2
监督[監督]	jian1du1
监视[監視]	jian1shi4
监狱[監獄]	jian1yu4
煎[煎]	jian1
拣[揀]	jian3
检讨[檢討]	jian3tao3
检验[檢驗]	jian3yan4
剪彩[剪彩]	jian3cai3
简化[簡化]	jian3hua4
简陋[簡陋]	jian3lou4
简体字[簡體字]	jian3ti3zi4
简要[簡要]	jian3yao4
见多识广[見多識廣]	jian4duo1shi2guang3
见解[見解]	jian4jie3
见闻[見聞]	jian4wen2
见义勇为[見義勇為]	jian4yi4yong3wei2
间谍[間諜]	jian4die2
间隔[間隔]	jian4ge2
间接[間接]	jian4jie1
剑[劍]	jian4
健全[健全]	jian4quan2
舰艇[艦艇]	jian4ting3
践踏[踐踏]	jian4ta4
溅[濺]	jian4
鉴别[鑒別]	jian4bie2
鉴定[鑒定]	jian4ding4
鉴于[鑒於]	jian4yu2
将近[將近]	jiang1jin4
将就[將就]	jiang1jiu5
将军[將軍]	jiang1jun1
僵硬[僵硬]	jiang1ying4
奖励[獎勵]	jiang3li4
奖赏[獎賞]	jiang3shang3
桨[槳]	jiang3
降临[降臨]	jiang4lin2
交叉[交叉]	jiao1cha1
交代[交代]	jiao1dai4
交涉[交涉]	jiao1she4
交易[交易]	jiao1yi4
娇气[嬌氣]	jiao1qi5
焦点[焦點]	jiao1dian3
焦急[焦急]	jiao1ji2
角落[角落]	jiao3luo4
侥幸[僥幸]	jiao3xing4
搅拌[攪拌]	jiao3ban4
缴纳[繳納]	jiao3na4
较量[較量]	jiao4liang4
教养[教養]	jiao4yang3
阶层[階層]	jie1ceng2
皆[皆]	jie1
接连[接連]	jie1lian2
揭露[揭露]	jie1lu4
节制[節制]	jie2zhi4
节奏[節奏]	jie2zou4
杰出[傑出]	jie2chu1
结晶[結晶]	jie2jing1
结局[結局]	jie2ju2
结算[結算]	jie2suan4
截止[截止]	jie2zhi3
截至[截至]	jie2zhi4
竭尽全力[竭盡全力]	jie2jin4quan2li4
解除[解除]	jie3chu2
解放[解放]	jie3fang4
解雇[解雇]	jie3gu4
解剖[解剖]	jie3pou1
解散[解散]	jie3san4
解体[解體]	jie3ti3
戒备[戒備]	jie4bei4
界限[界限]	jie4xian4
借鉴[借鑒]	jie4jian4
借助[借助]	jie4zhu4
金融[金融]	jin1rong2
津津有味[津津有味]	jin1jin1you3wei4
紧迫[緊迫]	jin3po4
锦上添花[錦上添花]	jin3shang4tian1hua1
进而[進而]	jin4er2
进攻[進攻]	jin4gong1
进化[進化]	jin4hua4
进展[進展]	jin4zhan3
近来[近來]	jin4lai2
晋升[晉升]	jin4sheng1
浸泡[浸泡]	jin4pao4
茎[莖]	jing1
经费[經費]	jing1fei4
经纬[經緯]	jing1wei3
惊动[驚動]	jing1dong4
惊奇[驚奇]	jing1qi2
惊讶[驚訝]	jing1ya4
兢兢业业[兢兢業業]	jing1jing1ye4ye4
精打细算[精打細算]	jing1da3xi4suan4
精华[精華]	jing1hua2
精简[精簡]	jing1jian3
精密[精密]	jing1mi4
精确[精確]	jing1que4
精通[精通]	jing1tong1
精心[精心]	jing1xin1
精益求精[精益求精]	jing1yi4qiu2jing1
精致[精緻]	jing1zhi4
井[井]	jing3
颈椎[頸椎]	jing3zhui1
警告[警告]	jing3gao4
警惕[警惕]	jing3ti4
竞赛[競賽]	jing4sai4
竞选[競選]	jing4xuan3
敬礼[敬禮]	jing4li3
敬业[敬業]	jing4ye4
境界[境界]	jing4jie4
镜头[鏡頭]	jing4tou2
纠纷[糾紛]	jiu1fen1
纠正[糾正]	jiu1zheng4
酒精[酒精]	jiu3jing1
救济[救濟]	jiu4ji4
就近[就近]	jiu4jin4
就业[就業]	jiu4ye4
就职[就職]	jiu4zhi2
拘留[拘留]	ju1liu2
拘束[拘束]	ju1shu4
居民[居民]	ju1min2
居住[居住]	ju1zhu4
鞠躬[鞠躬]	ju1gong1
局部[局部]	ju2bu4
局面[局面]	ju2mian4
局势[局勢]	ju2shi4
局限[局限]	ju2xian4
咀嚼[咀嚼]	ju3jue2
沮丧[沮喪]	ju3sang4
举动[舉動]	ju3dong4
举世瞩目[舉世矚目]	ju3shi4zhu3mu4
举足轻重[舉足輕重]	ju3zu2qing1zhong4
剧本[劇本]	ju4ben3
剧烈[劇烈]	ju4lie4
据悉[據悉]	ju4xi1
聚精会神[聚精會神]	ju4jing1hui4shen2
卷[卷]	juan4
决策[決策]	jue2ce4
觉悟[覺悟]	jue2wu4
觉醒[覺醒]	jue2xing3
绝望[絕望]	jue2wang4
倔强[倔強]	jue2jiang4
军队[軍隊]	jun1dui4
君子[君子]	jun1zi3
卡通[卡通]	ka3tong1
开采[開采]	kai1cai3
开除[開除]	kai1chu2
开阔[開闊]	kai1kuo4
开朗[開朗]	kai1lang3
开明[開明]	kai1ming2
开辟[開辟]	kai1pi4
开拓[開拓]	kai1tuo4
开展[開展]	kai1zhan3
开支[開支]	kai1zhi1
刊登[刊登]	kan1deng1
刊物[刊物]	kan1wu4
勘探[勘探]	kan1tan4
侃侃而谈[侃侃而談]	kan3kan3er2tan2
砍伐[砍伐]	kan3fa2
看待[看待]	kan4dai4
慷慨[慷慨]	kang1kai3
扛[扛]	kang2
抗议[抗議]	kang4yi4
考察[考察]	kao3cha2
考古[考古]	kao3gu3
考核[考核]	kao3he2
考验[考驗]	kao3yan4
靠拢[靠攏]	kao4long3
科目[科目]	ke1mu4
磕[磕]	ke1
可观[可觀]	ke3guan1
可口[可口]	ke3kou3
可恶[可惡]	ke3wu4
可行[可行]	ke3xing2
渴望[渴望]	ke3wang4
克制[克制]	ke4zhi4
刻不容缓[刻不容緩]	ke4bu4rong2huan3
客户[客戶]	ke4hu4
课题[課題]	ke4ti2
恳切[懇切]	ken3qie4
啃[啃]	ken3
坑[坑]	keng1
空洞[空洞]	kong1dong4
空前绝后[空前絕後]	kong1qian2jue2hou4
空想[空想]	kong1xiang3
空虚[空虛]	kong1xu1
孔[孔]	kong3
恐怖[恐怖]	kong3bu4
恐吓[恐嚇]	kong3he4
恐惧[恐懼]	kong3ju4
空白[空白]	kong4bai2
空隙[空隙]	kong4xi4
口气[口氣]	kou3qi4
口腔[口腔]	kou3qiang1
口头[口頭]	kou3tou2
口音[口音]	kou3yin5
扣[扣]	kou4
枯萎[枯萎]	ku1wei3
枯燥[枯燥]	ku1zao4
哭泣[哭泣]	ku1qi4
苦尽甘来[苦盡甘來]	ku3jin4gan1lai2
苦涩[苦澀]	ku3se4
挎[挎]	kua4
跨[跨]	kua4
快活[快活]	kuai4huo5
宽敞[寬敞]	kuan1chang5
宽容[寬容]	kuan1rong2
款待[款待]	kuan3dai4
款式[款式]	kuan3shi4
筐[筐]	kuang1
旷课[曠課]	kuang4ke4
况且[況且]	kuang4qie3
矿产[礦產]	kuang4chan3
框架[框架]	kuang4jia4
亏待[虧待]	kui1dai4
亏损[虧損]	kui1sun3
捆绑[捆綁]	kun3bang3
扩充[擴充]	kuo4chong1
扩散[擴散]	kuo4san4
扩张[擴張]	kuo4zhang1
喇叭[喇叭]	la3ba5
蜡烛[蠟燭]	la4zhu2
啦[啦]	la5
来历[來歷]	lai2li4
来源[來源]	lai2yuan2
栏目[欄目]	lan2mu4
懒惰[懶惰]	lan3duo4
狼狈[狼狽]	lang2bei4
狼吞虎咽[狼吞虎咽]	lang2tun1hu3yan4
捞[撈]	lao1
牢固[牢固]	lao2gu4
牢骚[牢騷]	lao2sao1
唠叨[嘮叨]	lao2dao5
乐趣[樂趣]	le4qu4
乐意[樂意]	le4yi4
雷达[雷達]	lei2da2
类似[類似]	lei4si4
冷酷[冷酷]	leng3ku4
冷落[冷落]	leng3luo4
冷却[冷卻]	leng3que4
愣[愣]	leng4
黎明[黎明]	li2ming2
礼节[禮節]	li3jie2
礼尚往来[禮尚往來]	li3shang4wang3lai2
里程碑[里程碑]	li3cheng2bei1
理睬[理睬]	li3cai3
理所当然[理所當然]	li3suo3dang1ran2
理直气壮[理直氣壯]	li3zhi2qi4zhuang4
理智[理智]	li3zhi4
力求[力求]	li4qiu2
力所能及[力所能及]	li4suo3neng2ji2
力争[力爭]	li4zheng1
历代[歷代]	li4dai4
历来[歷來]	li4lai2
立场[立場]	li4chang3
立方[立方]	li4fang1
立交桥[立交橋]	li4jiao1qiao2
立体[立體]	li4ti3
立足[立足]	li4zu2
利害[利害]	li4hai5
例外[例外]	li4wai4
粒[粒]	li4
连年[連年]	lian2nian2
连锁[連鎖]	lian2suo3
连同[連同]	lian2tong2
联欢[聯歡]	lian2huan1
联络[聯絡]	lian2luo4
联盟[聯盟]	lian2meng2
联想[聯想]	lian2xiang3
廉洁[廉潔]	lian2jie2
良心[良心]	liang2xin1
谅解[諒解]	liang4jie3
晾[晾]	liang4
辽阔[遼闊]	liao2kuo4
列举[列舉]	lie4ju3
临床[臨床]	lin2chuang2
淋[淋]	lin2
吝啬[吝嗇]	lin4se4
伶俐[伶俐]	ling2li4
灵感[靈感]	ling2gan3
灵魂[靈魂]	ling2hun2
灵敏[靈敏]	ling2min3
凌晨[凌晨]	ling2chen2
零星[零星]	ling2xing1
领会[領會]	ling3hui4
领事馆[領事館]	ling3shi4guan3
领土[領土]	ling3tu3
领悟[領悟]	ling3wu4
领先[領先]	ling3xian1
领袖[領袖]	ling3xiu4
溜[溜]	liu1
留恋[留戀]	liu2lian4
留念[留念]	liu2nian4
留神[留神]	liu2shen2
流浪[流浪]	liu2lang4
流露[流露]	liu2lu4
流氓[流氓]	liu2mang2
流通[流通]	liu2tong1
聋哑[聾啞]	long2ya3
隆重[隆重]	long2zhong4
垄断[壟斷]	long3duan4
笼罩[籠罩]	long3zhao4
搂[摟]	lou1
搂[摟]	lou3
炉灶[爐灶]	lu2zao4
屡次[屢次]	lv3ci4
履行[履行]	lv3xing2
掠夺[掠奪]	lve4duo2
轮船[輪船]	lun2chuan2
轮廓[輪廓]	lun2kuo4
轮胎[輪胎]	lun2tai1
论坛[論壇]	lun4tan2
论证[論證]	lun4zheng4
啰唆[啰唆]	luo1suo5
络绎不绝[絡繹不絕]	luo4yi4bu4jue2
落成[落成]	luo4cheng2
落实[落實]	luo4shi2
麻痹[麻痹]	ma2bi4
麻木[麻木]	ma2mu4
麻醉[麻醉]	ma2zui4
码头[碼頭]	ma3tou5
蚂蚁[螞蟻]	ma3yi3
嘛[嘛]	ma5
埋伏[埋伏]	mai2fu5
埋没[埋沒]	mai2mo4
埋葬[埋葬]	mai2zang4
迈[邁]	mai4
脉搏[脈搏]	mai4bo2
埋怨[埋怨]	man2yuan4
蔓延[蔓延]	man4yan2
漫长[漫長]	man4chang2
漫画[漫畫]	man4hua4
慢性[慢性]	man4xing4
忙碌[忙碌]	mang2lu4
盲目[盲目]	mang2mu4
茫茫[茫茫]	mang2mang2
茫然[茫然]	mang2ran2
茂盛[茂盛]	mao4sheng4
冒充[冒充]	mao4chong1
冒犯[冒犯]	mao4fan4
枚[枚]	mei2
媒介[媒介]	mei2jie4
美观[美觀]	mei3guan1
美满[美滿]	mei3man3
美妙[美妙]	mei3miao4
萌芽[萌芽]	meng2ya2
猛烈[猛烈]	meng3lie4
眯[眯]	mi1
弥补[彌補]	mi2bu3
弥漫[彌漫]	mi2man4
迷惑[迷惑]	mi2huo5
迷人[迷人]	mi2ren2
